grid,score,move,max_score,max_tile
"[1024, 512, 256, 128, 0, 4, 32, 32, 2, 4, 8, 2, 0, 0, 0, 2]",15412,right,25096,2048
"[1024, 512, 256, 128, 0, 0, 4, 64, 2, 4, 8, 2, 0, 4, 0, 2]",15476,up,25096,2048
"[1024, 512, 256, 128, 2, 8, 4, 64, 0, 0, 8, 4, 0, 2, 0, 0]",15488,right,25096,2048
"[1024, 512, 256, 128, 2, 8, 4, 64, 0, 0, 8, 4, 0, 2, 0, 2]",15488,left,25096,2048
"[1024, 512, 256, 128, 2, 8, 4, 64, 8, 4, 2, 0, 4, 0, 0, 0]",15492,right,25096,2048
"[1024, 512, 256, 128, 2, 8, 4, 64, 2, 8, 4, 2, 0, 0, 0, 4]",15492,up,25096,2048
"[1024, 512, 256, 128, 4, 16, 8, 64, 0, 0, 0, 2, 2, 0, 0, 4]",15520,up,25096,2048
"[1024, 512, 256, 128, 4, 16, 8, 64, 2, 2, 0, 2, 0, 0, 0, 4]",15520,right,25096,2048
"[1024, 512, 256, 128, 4, 16, 8, 64, 0, 0, 2, 4, 0, 2, 0, 4]",15524,up,25096,2048
"[1024, 512, 256, 128, 4, 16, 8, 64, 0, 2, 2, 8, 0, 4, 0, 0]",15532,left,25096,2048
"[1024, 512, 256, 128, 4, 16, 8, 64, 4, 8, 0, 2, 4, 0, 0, 0]",15536,up,25096,2048
"[1024, 512, 256, 128, 8, 16, 8, 64, 4, 8, 0, 2, 2, 0, 0, 0]",15544,right,25096,2048
"[1024, 512, 256, 128, 8, 16, 8, 64, 0, 4, 8, 2, 0, 0, 4, 2]",15544,up,25096,2048
"[1024, 512, 256, 128, 8, 16, 16, 64, 0, 4, 4, 4, 2, 0, 0, 0]",15564,right,25096,2048
"[1024, 512, 256, 128, 0, 8, 32, 64, 0, 0, 4, 8, 0, 2, 0, 2]",15604,up,25096,2048
"[1024, 512, 256, 128, 0, 8, 32, 64, 0, 2, 4, 8, 0, 0, 2, 2]",15604,right,25096,2048
"[1024, 512, 256, 128, 0, 8, 32, 64, 0, 2, 4, 8, 2, 0, 0, 4]",15608,up,25096,2048
"[1024, 512, 256, 128, 2, 8, 32, 64, 0, 2, 4, 8, 0, 4, 0, 4]",15608,left,25096,2048
"[1024, 512, 256, 128, 2, 8, 32, 64, 2, 4, 8, 0, 8, 2, 0, 0]",15616,up,25096,2048
"[1024, 512, 256, 128, 4, 8, 32, 64, 8, 4, 8, 0, 4, 2, 0, 0]",15620,right,25096,2048
"[1024, 512, 256, 128, 4, 8, 32, 64, 0, 8, 4, 8, 0, 2, 4, 2]",15620,up,25096,2048
"[1024, 512, 256, 128, 4, 16, 32, 64, 0, 2, 8, 8, 0, 2, 0, 2]",15644,left,25096,2048
"[1024, 512, 256, 128, 4, 16, 32, 64, 2, 16, 0, 0, 4, 0, 0, 2]",15664,up,25096,2048
"[1024, 512, 256, 128, 4, 32, 32, 64, 2, 2, 0, 2, 4, 0, 0, 0]",15696,right,25096,2048
"[1024, 512, 256, 128, 0, 4, 64, 64, 0, 0, 2, 4, 0, 2, 0, 4]",15764,right,25096,2048
"[1024, 512, 256, 128, 4, 0, 4, 128, 0, 0, 2, 4, 0, 0, 2, 4]",15892,up,25096,2048
"[1024, 512, 256, 256, 4, 2, 4, 8, 0, 0, 4, 0, 0, 0, 0, 0]",16160,left,25096,2048
"[1024, 512, 512, 0, 4, 2, 4, 8, 4, 0, 0, 0, 0, 0, 2, 0]",16672,left,25096,2048
"[1024, 1024, 0, 0, 4, 2, 4, 8, 4, 2, 0, 0, 2, 0, 0, 0]",17696,left,25096,2048
"[2048, 0, 0, 0, 4, 2, 4, 8, 4, 2, 0, 0, 2, 0, 2, 0]",19744,up,25096,2048
"[2048, 4, 4, 8, 8, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0]",19756,left,25096,2048
"[2048, 8, 8, 0, 8, 2, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0]",19768,left,25096,2048
"[2048, 16, 0, 0, 8, 2, 0, 0, 4, 0, 4, 0, 2, 0, 0, 0]",19784,left,25096,2048
"[2048, 16, 0, 0, 8, 2, 0, 0, 8, 0, 0, 0, 2, 2, 0, 0]",19792,up,25096,2048
"[2048, 16, 0, 0, 16, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4]",19812,up,25096,2048
"[2048, 16, 0, 4, 16, 4, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0]",19812,up,25096,2048
"[2048, 16, 4, 4, 16, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0]",19812,left,25096,2048
"[2048, 16, 8, 0, 16, 4, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0]",19824,up,25096,2048
"[2048, 16, 8, 2, 16, 4, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0]",19824,up,25096,2048
"[2048, 16, 8, 2, 16, 4, 2, 0, 4, 0, 0, 0, 0, 0, 2, 0]",19824,right,25096,2048
"[2048, 16, 8, 2, 0, 16, 4, 2, 2, 0, 0, 4, 0, 0, 0, 2]",19824,up,25096,2048
"[2048, 32, 8, 4, 2, 0, 4, 4, 0, 0, 0, 2, 0, 0, 0, 4]",19860,up,25096,2048
"[2048, 32, 8, 8, 2, 0, 4, 2, 0, 0, 0, 4, 0, 0, 0, 2]",19868,left,25096,2048
"[2048, 32, 16, 0, 2, 4, 2, 0, 4, 0, 0, 0, 2, 0, 2, 0]",19884,up,25096,2048
"[2048, 32, 16, 0, 2, 4, 4, 0, 4, 0, 0, 0, 2, 4, 0, 0]",19888,left,25096,2048
"[2048, 32, 16, 0, 2, 8, 0, 0, 4, 0, 2, 0, 2, 4, 0, 0]",19896,up,25096,2048
"[2048, 32, 16, 0, 2, 8, 2, 0, 4, 4, 0, 0, 2, 0, 2, 0]",19896,up,25096,2048
"[2048, 32, 16, 4, 2, 8, 4, 0, 4, 4, 0, 0, 2, 0, 0, 0]",19900,right,25096,2048
"[2048, 32, 16, 4, 0, 2, 8, 4, 0, 0, 0, 8, 0, 0, 2, 2]",19908,up,25096,2048
"[2048, 32, 16, 8, 0, 2, 8, 8, 0, 0, 2, 2, 0, 0, 2, 0]",19916,up,25096,2048
"[2048, 32, 16, 16, 0, 2, 8, 2, 0, 2, 4, 0, 0, 0, 0, 0]",19936,left,25096,2048
"[2048, 32, 32, 0, 2, 8, 2, 0, 2, 4, 0, 0, 0, 0, 2, 0]",19968,up,25096,2048
"[2048, 32, 32, 0, 4, 8, 4, 0, 0, 4, 0, 0, 4, 0, 0, 0]",19976,left,25096,2048
"[2048, 64, 0, 0, 4, 8, 4, 0, 4, 4, 0, 0, 4, 0, 0, 0]",20040,up,25096,2048
"[2048, 64, 4, 2, 8, 8, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0]",20048,left,25096,2048
"[2048, 64, 4, 2, 16, 2, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0]",20072,right,25096,2048
"[2048, 64, 4, 2, 0, 0, 16, 2, 0, 0, 0, 8, 0, 0, 2, 0]",20072,left,25096,2048
"[2048, 64, 4, 2, 16, 2, 2, 0, 8, 0, 0, 0, 2, 0, 0, 0]",20072,right,25096,2048
"[2048, 64, 4, 2, 0, 0, 16, 4, 0, 0, 0, 8, 0, 0, 2, 2]",20076,left,25096,2048
"[2048, 64, 4, 2, 16, 4, 0, 0, 8, 0, 0, 2, 4, 0, 0, 0]",20080,up,25096,2048
"[2048, 64, 4, 4, 16, 4, 0, 0, 8, 0, 0, 0, 4, 2, 0, 0]",20084,right,25096,2048
"[0, 2048, 64, 8, 0, 0, 16, 4, 0, 0, 0, 8, 4, 0, 4, 2]",20092,left,25096,2048
"[2048, 64, 8, 0, 16, 4, 0, 0, 8, 0, 0, 0, 8, 2, 0, 2]",20100,up,25096,2048
"[2048, 64, 8, 2, 16, 4, 0, 2, 16, 2, 0, 0, 0, 0, 0, 0]",20116,up,25096,2048
"[2048, 64, 8, 4, 32, 4, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0]",20152,right,25096,2048
"[2048, 64, 8, 4, 0, 32, 4, 2, 0, 0, 0, 2, 0, 0, 2, 0]",20152,up,25096,2048
"[2048, 64, 8, 4, 0, 32, 4, 4, 2, 0, 2, 0, 0, 0, 0, 0]",20156,up,25096,2048
"[2048, 64, 8, 8, 2, 32, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0]",20164,up,25096,2048
"[2048, 64, 8, 8, 4, 32, 4, 0, 0, 0, 2, 0, 2, 0, 0, 0]",20168,up,25096,2048
"[2048, 64, 8, 8, 4, 32, 4, 0, 2, 0, 2, 2, 0, 0, 0, 0]",20168,up,25096,2048
"[2048, 64, 8, 8, 4, 32, 4, 2, 2, 2, 2, 0, 0, 0, 0, 0]",20168,left,25096,2048
"[2048, 64, 16, 0, 4, 32, 4, 2, 4, 2, 0, 0, 0, 0, 0, 2]",20188,up,25096,2048
"[2048, 64, 16, 4, 8, 32, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0]",20200,right,25096,2048
"[2048, 64, 16, 4, 0, 8, 32, 4, 0, 0, 2, 2, 0, 0, 0, 2]",20200,up,25096,2048
"[2048, 64, 16, 8, 0, 8, 32, 4, 0, 2, 2, 0, 0, 0, 0, 0]",20212,down,25096,2048
"[0, 0, 2, 0, 0, 64, 16, 0, 0, 8, 32, 8, 2048, 2, 2, 4]",20212,up,25096,2048
"[2048, 64, 2, 8, 0, 8, 16, 4, 0, 2, 32, 0, 0, 2, 2, 0]",20212,left,25096,2048
"[2048, 64, 2, 8, 8, 16, 4, 0, 2, 32, 0, 0, 4, 0, 0, 4]",20216,up,25096,2048
"[2048, 64, 2, 8, 8, 16, 4, 4, 2, 32, 0, 0, 4, 0, 0, 2]",20216,left,25096,2048
"[2048, 64, 2, 8, 8, 16, 8, 0, 2, 32, 0, 2, 4, 2, 0, 0]",20224,up,25096,2048
"[2048, 64, 2, 8, 8, 16, 8, 2, 2, 32, 0, 4, 4, 2, 0, 0]",20224,left,25096,2048
"[2048, 64, 2, 8, 8, 16, 8, 2, 2, 32, 4, 2, 4, 2, 0, 0]",20224,up,25096,2048
"[2048, 64, 2, 8, 8, 16, 8, 4, 2, 32, 4, 0, 4, 2, 0, 2]",20228,right,25096,2048
"[2048, 64, 2, 8, 8, 16, 8, 4, 0, 2, 32, 4, 0, 4, 4, 4]",20232,up,25096,2048
"[2048, 64, 2, 8, 8, 16, 8, 8, 0, 2, 32, 4, 0, 4, 4, 4]",20240,left,25096,2048
"[2048, 64, 2, 8, 8, 16, 16, 0, 2, 32, 4, 0, 8, 4, 0, 2]",20264,left,25096,2048
"[2048, 64, 2, 8, 8, 32, 0, 0, 2, 32, 4, 4, 8, 4, 2, 0]",20296,up,25096,2048
"[2048, 64, 2, 8, 8, 64, 4, 4, 2, 4, 2, 2, 8, 0, 0, 0]",20360,up,25096,2048
"[2048, 128, 2, 8, 8, 4, 4, 4, 2, 0, 2, 2, 8, 0, 4, 0]",20488,left,25096,2048
"[2048, 128, 2, 8, 8, 8, 4, 0, 4, 2, 0, 0, 8, 4, 0, 2]",20500,up,25096,2048
"[2048, 128, 2, 8, 8, 8, 4, 2, 4, 2, 0, 0, 8, 4, 2, 0]",20500,left,25096,2048
"[2048, 128, 2, 8, 16, 4, 2, 2, 4, 2, 0, 0, 8, 4, 2, 0]",20516,up,25096,2048
"[2048, 128, 4, 8, 16, 4, 2, 2, 4, 2, 0, 2, 8, 4, 0, 0]",20520,left,25096,2048
"[2048, 128, 4, 8, 16, 4, 4, 2, 4, 4, 0, 0, 8, 4, 0, 0]",20528,up,25096,2048
"[2048, 128, 8, 8, 16, 8, 0, 2, 4, 4, 0, 4, 8, 0, 0, 0]",20544,left,25096,2048
"[2048, 128, 16, 0, 16, 8, 2, 0, 8, 4, 0, 0, 8, 0, 2, 0]",20568,up,25096,2048
"[2048, 128, 16, 0, 16, 8, 4, 0, 16, 4, 0, 4, 0, 0, 0, 0]",20588,up,25096,2048
"[2048, 128, 16, 4, 32, 8, 4, 0, 0, 4, 0, 0, 0, 2, 0, 0]",20620,right,25096,2048
"[2048, 128, 16, 4, 0, 32, 8, 4, 0, 0, 0, 4, 0, 0, 2, 2]",20620,up,25096,2048
"[2048, 128, 16, 8, 0, 32, 8, 4, 0, 0, 2, 2, 0, 0, 4, 0]",20628,right,25096,2048
"[2048, 128, 16, 8, 0, 32, 8, 4, 0, 2, 0, 4, 0, 0, 0, 4]",20632,up,25096,2048
"[2048, 128, 16, 8, 0, 32, 8, 8, 0, 2, 0, 4, 0, 0, 0, 2]",20640,up,25096,2048
"[2048, 128, 16, 16, 2, 32, 8, 4, 0, 2, 0, 2, 0, 0, 0, 0]",20656,left,25096,2048
"[2048, 128, 32, 0, 2, 32, 8, 4, 4, 0, 0, 0, 0, 0, 0, 2]",20692,up,25096,2048
"[2048, 128, 32, 4, 2, 32, 8, 2, 4, 0, 0, 0, 0, 4, 0, 0]",20692,right,25096,2048
"[2048, 128, 32, 4, 2, 32, 8, 2, 0, 0, 0, 4, 2, 0, 0, 4]",20692,left,25096,2048
"[2048, 128, 32, 4, 2, 32, 8, 2, 4, 0, 0, 2, 2, 4, 0, 0]",20692,up,25096,2048
"[2048, 128, 32, 4, 2, 32, 8, 4, 4, 4, 0, 0, 2, 0, 2, 0]",20696,right,25096,2048
"[2048, 128, 32, 4, 2, 32, 8, 4, 0, 0, 0, 8, 0, 0, 2, 4]",20708,up,25096,2048
"[2048, 128, 32, 8, 2, 32, 8, 8, 0, 0, 2, 4, 0, 0, 2, 0]",20716,up,25096,2048
"[2048, 128, 32, 16, 2, 32, 8, 4, 0, 0, 4, 0, 0, 4, 0, 0]",20736,right,25096,2048
"[2048, 128, 32, 16, 2, 32, 8, 4, 0, 0, 2, 4, 0, 0, 0, 4]",20736,up,25096,2048
"[2048, 128, 32, 16, 2, 32, 8, 8, 0, 0, 2, 4, 0, 2, 0, 0]",20744,right,25096,2048
"[2048, 128, 32, 16, 0, 2, 32, 16, 0, 0, 2, 4, 0, 2, 0, 2]",20760,up,25096,2048
"[2048, 128, 64, 32, 0, 4, 2, 4, 0, 0, 4, 2, 0, 0, 0, 0]",20860,left,25096,2048
"[2048, 128, 64, 32, 4, 2, 4, 0, 4, 2, 0, 0, 0, 0, 0, 2]",20860,right,25096,2048
"[2048, 128, 64, 32, 0, 4, 2, 4, 0, 0, 4, 2, 0, 4, 0, 2]",20860,up,25096,2048
"[2048, 128, 64, 32, 0, 8, 2, 4, 2, 0, 4, 4, 0, 0, 0, 0]",20872,up,25096,2048
"[2048, 128, 64, 32, 2, 8, 2, 8, 0, 0, 4, 0, 2, 0, 0, 0]",20880,right,25096,2048
"[2048, 128, 64, 32, 2, 8, 2, 8, 0, 0, 0, 4, 0, 2, 0, 2]",20880,up,25096,2048
"[2048, 128, 64, 32, 2, 8, 2, 8, 0, 2, 2, 4, 0, 0, 0, 2]",20880,right,25096,2048
"[2048, 128, 64, 32, 2, 8, 2, 8, 0, 0, 4, 4, 2, 0, 0, 2]",20884,right,25096,2048
"[2048, 128, 64, 32, 2, 8, 2, 8, 0, 0, 0, 8, 0, 0, 2, 4]",20896,up,25096,2048
"[2048, 128, 64, 32, 2, 8, 4, 16, 0, 2, 0, 4, 0, 0, 0, 0]",20916,right,25096,2048
"[2048, 128, 64, 32, 2, 8, 4, 16, 0, 0, 2, 4, 0, 0, 4, 0]",20916,right,25096,2048
"[2048, 128, 64, 32, 2, 8, 4, 16, 0, 0, 2, 4, 0, 0, 2, 4]",20916,up,25096,2048
"[2048, 128, 64, 32, 2, 8, 4, 16, 0, 0, 4, 8, 0, 0, 2, 0]",20928,up,25096,2048
"[2048, 128, 64, 32, 2, 8, 8, 16, 0, 0, 2, 8, 4, 0, 0, 0]",20936,right,25096,2048
"[2048, 128, 64, 32, 0, 2, 16, 16, 2, 0, 2, 8, 0, 0, 0, 4]",20952,right,25096,2048
"[2048, 128, 64, 32, 0, 4, 2, 32, 0, 0, 4, 8, 0, 0, 0, 4]",20988,up,25096,2048
"[2048, 128, 64, 64, 0, 4, 2, 8, 0, 0, 4, 4, 0, 0, 4, 0]",21052,left,25096,2048
"[2048, 128, 128, 2, 4, 2, 8, 0, 8, 0, 0, 0, 4, 0, 0, 0]",21188,left,25096,2048
"[2048, 256, 2, 2, 4, 2, 8, 0, 8, 0, 0, 0, 4, 0, 0, 0]",21444,left,25096,2048
"[2048, 256, 4, 0, 4, 2, 8, 0, 8, 0, 0, 2, 4, 0, 0, 0]",21448,up,25096,2048
"[2048, 256, 4, 2, 4, 2, 8, 0, 8, 0, 0, 2, 4, 0, 0, 0]",21448,up,25096,2048
"[2048, 256, 4, 4, 4, 2, 8, 0, 8, 0, 2, 0, 4, 0, 0, 0]",21452,left,25096,2048
"[2048, 256, 8, 0, 4, 2, 8, 0, 8, 2, 0, 0, 4, 0, 0, 2]",21460,up,25096,2048
"[2048, 256, 16, 2, 4, 4, 0, 0, 8, 0, 0, 0, 4, 4, 0, 0]",21480,up,25096,2048
"[2048, 256, 16, 2, 4, 8, 0, 0, 8, 0, 0, 0, 4, 0, 2, 0]",21488,right,25096,2048
"[2048, 256, 16, 2, 0, 0, 4, 8, 0, 0, 2, 8, 0, 0, 4, 2]",21488,up,25096,2048
"[2048, 256, 16, 2, 0, 0, 4, 16, 0, 2, 2, 2, 0, 0, 4, 0]",21504,left,25096,2048
"[2048, 256, 16, 2, 4, 16, 0, 0, 4, 2, 2, 0, 4, 0, 0, 0]",21508,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 4, 4, 2, 0, 0, 0, 0, 0, 0]",21516,right,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 4, 0, 0, 4, 2, 0, 0, 2, 0]",21516,left,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 4, 4, 2, 0, 0, 2, 0, 0, 2]",21516,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 4, 4, 2, 0, 2, 2, 4, 0, 0]",21516,right,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 4, 0, 2, 4, 4, 0, 0, 2, 4]",21520,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 8, 0, 2, 4, 4, 0, 2, 2, 0]",21528,right,25096,2048
"[2048, 256, 16, 2, 8, 16, 2, 8, 0, 0, 2, 8, 0, 2, 0, 4]",21540,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 4, 16, 0, 2, 4, 4, 0, 0, 0, 0]",21560,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 16, 0, 2, 0, 4, 0, 4, 0, 0]",21568,right,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 16, 0, 0, 2, 4, 0, 0, 4, 4]",21568,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 16, 0, 0, 2, 8, 0, 4, 4, 0]",21576,right,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 16, 0, 4, 2, 8, 0, 0, 0, 8]",21584,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 16, 0, 4, 2, 16, 4, 0, 0, 0]",21600,up,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 32, 4, 4, 2, 0, 0, 2, 0, 0]",21632,left,25096,2048
"[2048, 256, 16, 2, 8, 16, 8, 32, 8, 2, 0, 0, 2, 2, 0, 0]",21640,up,25096,2048
"[2048, 256, 16, 2, 16, 16, 8, 32, 2, 4, 0, 0, 0, 0, 0, 2]",21660,left,25096,2048
"[2048, 256, 16, 2, 32, 8, 32, 0, 2, 4, 0, 0, 2, 2, 0, 0]",21692,right,25096,2048
"[2048, 256, 16, 2, 0, 32, 8, 32, 0, 0, 2, 4, 4, 0, 0, 4]",21696,up,25096,2048
"[2048, 256, 16, 2, 4, 32, 8, 32, 0, 0, 2, 8, 0, 0, 0, 2]",21704,left,25096,2048
"[2048, 256, 16, 2, 4, 32, 8, 32, 2, 8, 2, 0, 2, 0, 0, 0]",21704,right,25096,2048
"[2048, 256, 16, 2, 4, 32, 8, 32, 0, 2, 8, 2, 0, 0, 2, 2]",21704,up,25096,2048
"[2048, 256, 16, 2, 4, 32, 16, 32, 2, 2, 2, 4, 0, 0, 0, 0]",21724,up,25096,2048
"[2048, 256, 32, 2, 4, 32, 2, 32, 2, 2, 2, 4, 0, 0, 0, 0]",21756,up,25096,2048
"[2048, 256, 32, 2, 4, 32, 4, 32, 2, 2, 0, 4, 0, 0, 0, 2]",21760,left,25096,2048
"[2048, 256, 32, 2, 4, 32, 4, 32, 4, 4, 0, 0, 2, 2, 0, 0]",21764,up,25096,2048
"[2048, 256, 32, 2, 8, 32, 4, 32, 2, 4, 0, 2, 0, 2, 0, 0]",21772,right,25096,2048
"[2048, 256, 32, 2, 8, 32, 4, 32, 0, 2, 4, 2, 0, 0, 4, 2]",21772,up,25096,2048
"[2048, 256, 32, 2, 8, 32, 8, 32, 2, 2, 4, 4, 0, 0, 0, 0]",21784,left,25096,2048
"[2048, 256, 32, 2, 8, 32, 8, 32, 4, 8, 0, 0, 0, 0, 2, 0]",21796,right,25096,2048
"[2048, 256, 32, 2, 8, 32, 8, 32, 0, 0, 4, 8, 4, 0, 0, 2]",21796,up,25096,2048
"[2048, 256, 32, 2, 8, 32, 8, 32, 4, 0, 4, 8, 2, 0, 0, 2]",21796,left,25096,2048
"[2048, 256, 32, 2, 8, 32, 8, 32, 8, 8, 0, 2, 4, 0, 0, 0]",21808,up,25096,2048
"[2048, 256, 32, 2, 16, 32, 8, 32, 4, 8, 0, 2, 2, 0, 0, 0]",21824,right,25096,2048
"[2048, 256, 32, 2, 16, 32, 8, 32, 0, 4, 8, 2, 2, 0, 0, 2]",21824,up,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 2, 4, 0, 4, 0, 0, 2, 0]",21844,right,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 0, 0, 2, 8, 0, 0, 4, 2]",21852,left,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 2, 8, 0, 2, 4, 2, 0, 0]",21852,right,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 0, 2, 8, 2, 2, 0, 4, 2]",21852,up,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 2, 2, 8, 4, 0, 2, 4, 0]",21856,right,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 4, 4, 8, 4, 0, 0, 2, 4]",21860,up,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 4, 4, 8, 8, 0, 0, 2, 2]",21868,left,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 8, 16, 0, 0, 4, 0, 2, 0]",21896,right,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 2, 0, 8, 16, 0, 0, 4, 2]",21896,left,25096,2048
"[2048, 256, 32, 2, 16, 32, 16, 32, 2, 8, 16, 4, 4, 2, 0, 0]",21896,up,25096,2048
"[2048, 256, 32, 2, 16, 32, 32, 32, 2, 8, 0, 4, 4, 2, 0, 4]",21928,up,25096,2048
"[2048, 256, 64, 2, 16, 32, 0, 32, 2, 8, 0, 8, 4, 2, 4, 0]",22000,right,25096,2048
"[2048, 256, 64, 2, 0, 0, 16, 64, 0, 2, 2, 16, 0, 4, 2, 4]",22080,left,25096,2048
"[2048, 256, 64, 2, 16, 64, 0, 0, 4, 16, 0, 0, 4, 2, 4, 2]",22084,right,25096,2048
"[2048, 256, 64, 2, 0, 4, 16, 64, 0, 0, 4, 16, 4, 2, 4, 2]",22084,up,25096,2048
"[2048, 256, 64, 2, 4, 4, 16, 64, 0, 2, 8, 16, 4, 0, 0, 2]",22092,left,25096,2048
"[2048, 256, 64, 2, 8, 16, 64, 0, 2, 8, 16, 2, 4, 2, 0, 0]",22100,up,25096,2048
"[2048, 256, 128, 4, 8, 16, 16, 0, 2, 8, 0, 0, 4, 2, 0, 2]",22232,right,25096,2048
"[2048, 256, 128, 4, 0, 0, 8, 32, 0, 0, 2, 8, 4, 0, 4, 4]",22268,left,25096,2048
"[2048, 256, 128, 4, 8, 32, 4, 0, 2, 8, 0, 0, 8, 4, 0, 0]",22276,right,25096,2048
"[2048, 256, 128, 4, 0, 8, 32, 4, 0, 0, 2, 8, 2, 0, 8, 4]",22276,up,25096,2048
"[2048, 256, 128, 8, 2, 8, 32, 8, 0, 0, 2, 4, 4, 0, 8, 0]",22284,up,25096,2048
"[2048, 256, 128, 16, 2, 8, 32, 4, 4, 0, 2, 2, 0, 0, 8, 0]",22300,right,25096,2048
"[2048, 256, 128, 16, 2, 8, 32, 4, 0, 0, 4, 4, 0, 0, 2, 8]",22304,up,25096,2048
"[2048, 256, 128, 16, 2, 8, 32, 8, 0, 0, 4, 8, 0, 0, 2, 2]",22312,up,25096,2048
"[2048, 256, 128, 16, 2, 8, 32, 16, 0, 2, 4, 2, 0, 0, 2, 0]",22328,left,25096,2048
"[2048, 256, 128, 16, 2, 8, 32, 16, 2, 4, 2, 0, 2, 0, 0, 4]",22328,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 4, 2, 4, 2, 2, 0, 0, 0, 0]",22364,right,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 4, 0, 2, 4, 4, 2, 0, 0, 0]",22368,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 8, 2, 2, 4, 0, 0, 0, 4, 0]",22376,right,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 8, 0, 0, 4, 4, 0, 2, 0, 4]",22380,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 8, 0, 2, 4, 8, 0, 0, 0, 2]",22388,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 16, 0, 2, 4, 2, 0, 0, 0, 2]",22404,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 16, 2, 2, 4, 4, 0, 0, 0, 0]",22408,right,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 16, 0, 0, 4, 8, 0, 4, 0, 0]",22420,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 16, 0, 4, 4, 8, 0, 2, 0, 0]",22420,right,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 16, 0, 0, 8, 8, 2, 0, 0, 2]",22428,right,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 16, 0, 0, 0, 16, 0, 2, 0, 4]",22448,up,25096,2048
"[2048, 256, 128, 32, 4, 8, 32, 32, 0, 2, 0, 4, 0, 0, 4, 0]",22480,up,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 4, 0, 2, 4, 0, 0, 0, 0, 2]",22544,right,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 4, 0, 0, 2, 4, 0, 0, 2, 2]",22544,up,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 8, 0, 2, 4, 2, 0, 0, 0, 0]",22556,left,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 8, 2, 4, 2, 0, 0, 4, 0, 0]",22556,right,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 8, 0, 2, 4, 2, 0, 2, 0, 4]",22556,left,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 8, 2, 4, 2, 2, 2, 4, 0, 0]",22556,right,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 8, 0, 2, 4, 4, 0, 2, 2, 4]",22560,up,25096,2048
"[2048, 256, 128, 64, 4, 8, 32, 8, 0, 4, 4, 8, 4, 0, 2, 0]",22572,up,25096,2048
"[2048, 256, 128, 64, 8, 8, 32, 16, 2, 4, 4, 0, 0, 0, 2, 0]",22596,right,25096,2048
"[2048, 256, 128, 64, 4, 16, 32, 16, 0, 0, 2, 8, 0, 0, 0, 2]",22620,left,25096,2048
